compound,AreaShape_Area,AreaShape_Perimeter,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxis,AreaShape_MinorAxis,AreaShape_AspectRatio,Intensity_Nuc_Mean_DNA,Intensity_Nuc_Std_DNA,Intensity_Nuc_P95_DNA,Intensity_Cyto_Mean_DNA,Intensity_Cyto_Std_DNA,Intensity_NucCytoRatio_DNA,Intensity_IntegratedNuc_DNA,Texture_LapRMS_Nuc_DNA,Texture_LapRMS_Cyto_DNA,Texture_CV_Cyto_DNA,Intensity_Nuc_Mean_RNA,Intensity_Nuc_Std_RNA,Intensity_Nuc_P95_RNA,Intensity_Cyto_Mean_RNA,Intensity_Cyto_Std_RNA,Intensity_NucCytoRatio_RNA,Intensity_IntegratedNuc_RNA,Texture_LapRMS_Nuc_RNA,Texture_LapRMS_Cyto_RNA,Texture_CV_Cyto_RNA,Intensity_Nuc_Mean_ER,Intensity_Nuc_Std_ER,Intensity_Nuc_P95_ER,Intensity_Cyto_Mean_ER,Intensity_Cyto_Std_ER,Intensity_NucCytoRatio_ER,Intensity_IntegratedNuc_ER,Texture_LapRMS_Nuc_ER,Texture_LapRMS_Cyto_ER,Texture_CV_Cyto_ER,Intensity_Nuc_Mean_AGP,Intensity_Nuc_Std_AGP,Intensity_Nuc_P95_AGP,Intensity_Cyto_Mean_AGP,Intensity_Cyto_Std_AGP,Intensity_NucCytoRatio_AGP,Intensity_IntegratedNuc_AGP,Texture_LapRMS_Nuc_AGP,Texture_LapRMS_Cyto_AGP,Texture_CV_Cyto_AGP,Intensity_Nuc_Mean_Mito,Intensity_Nuc_Std_Mito,Intensity_Nuc_P95_Mito,Intensity_Cyto_Mean_Mito,Intensity_Cyto_Std_Mito,Intensity_NucCytoRatio_Mito,Intensity_IntegratedNuc_Mito,Texture_LapRMS_Nuc_Mito,Texture_LapRMS_Cyto_Mito,Texture_CV_Cyto_Mito
NVS-PAK1-1,1092.0,132.61017305526642,0.788415220285924,0.9373390557939915,0.6046511627906976,0.7803309252814314,48.693068452107866,29.953221182427722,1.6256371278249704,10854.4,3241.8628,16166.75,1018.53357,704.49176,10.65689,11853005.0,0.038620710372924805,0.017331833019852638,0.6916726,9829.703,4115.3643,18379.05000000001,7578.9033,4792.8794,1.2969823,10734036.0,0.023680754005908966,0.014808054082095623,0.6323975,5185.5405,3209.4329,11780.400000000001,3682.7356,3432.861,1.4080676,5662610.0,0.021885961294174194,0.01611010916531086,0.93214977,5497.9165,1730.1528,9203.2,3205.2021,1889.7732,1.7153103,6003725.0,0.022371958941221237,0.018286313861608505,0.5895956,1404.1292,491.8826,2522.9500000000016,1157.7896,559.89777,1.2127671,1533309.0,0.021531548351049423,0.018214315176010132,0.483592
NVS-PAK1-1,1110.0,128.22539674441617,0.7918893474501761,0.9753954305799648,0.7142857142857143,0.8483689005781819,48.249960831821014,29.464543335646756,1.6375601102036192,11315.066,3212.0806,15975.449999999995,918.3116,692.0669,12.321598,12559724.0,0.034365423023700714,0.017823288217186928,0.7536297,10253.931,3538.063,17964.35,6568.885,5688.582,1.560985,11381863.0,0.02029232308268547,0.012027581222355366,0.865989,5418.198,2587.1497,11208.399999999998,3705.216,4095.136,1.4623164,6014200.0,0.021883992478251457,0.014952686615288258,1.1052355,5103.8926,1894.4803,8876.249999999993,2592.7979,2110.201,1.9684885,5665321.0,0.020666394382715225,0.01811482012271881,0.8138702,1367.6549,416.24084,2286.3999999999996,1158.9581,726.12726,1.1800728,1518097.0,0.02114485763013363,0.020246431231498718,0.6265345
NVS-PAK1-1,1127.0,125.88225099390857,0.7106362520133396,0.9774501300954033,0.7280361757105943,0.8937267965735428,45.24469100555788,31.83233691731962,1.4213436834083253,10584.476,2579.7502,14121.9,910.9097,686.216,11.619676,11928704.0,0.0329832024872303,0.01634078100323677,0.7533304,8147.4004,1977.876,12246.800000000007,6596.563,3272.1118,1.2350978,9182120.0,0.01777629926800728,0.012614228762686253,0.49603283,4254.6626,1422.7389,7202.400000000007,3572.8215,2600.4866,1.1908411,4795005.0,0.020816955715417862,0.01621326059103012,0.72785234,3935.828,691.3915,5291.0,2628.8347,1228.3749,1.4971758,4435678.0,0.01848425157368183,0.01907743141055107,0.46726972,1328.0931,292.4652,1961.7,1188.1915,457.51202,1.1177434,1496761.0,0.019420122727751732,0.017571095377206802,0.38504905
NVS-PAK1-1,1228.0,132.8111831820431,0.7354118390949846,0.9746031746031746,0.7752525252525253,0.8748607634839479,48.11963266495915,32.60684545942046,1.4757524681387686,8349.607,1798.2814,11645.699999999997,777.96277,684.47565,10.7326565,10253318.0,0.03523022308945656,0.012602080591022968,0.87983084,9144.759,3433.4,15912.549999999985,7163.469,5135.3726,1.2765824,11229764.0,0.021152790635824203,0.01464355643838644,0.7168835,4467.074,1910.1548,7595.599999999999,4404.155,4146.2495,1.0142864,5485567.0,0.01759968139231205,0.019028164446353912,0.94144046,5049.1025,1588.791,8109.749999999993,2967.7378,1817.377,1.7013304,6200298.0,0.02097380720078945,0.02060423232614994,0.6123779,1455.9927,470.9025,2342.2999999999997,1307.8063,623.6864,1.1133091,1787959.0,0.017063137143850327,0.017962981015443802,0.4768951
NVS-PAK1-1,570.0,89.35533905932736,0.7506419695580818,0.9693877551020408,0.7994389901823282,0.8971058847188373,33.18630928670594,21.926499522572392,1.5135251868426174,11338.063,4405.79,17712.2,944.58185,684.86804,12.0032625,6462696.0,0.04482556879520416,0.01580476202070713,0.7250489,15202.147,7605.2793,34528.75,7712.1484,5875.9824,1.9711949,8665224.0,0.03025749884545803,0.015696436166763306,0.7619125,7374.237,4991.857,20909.09999999999,4380.3228,4532.163,1.6834917,4203315.0,0.028716646134853363,0.019535696133971214,1.0346642,7611.8457,3947.7585,17167.299999999996,3200.8118,2461.7976,2.3780985,4338752.0,0.02583877183496952,0.020659221336245537,0.76911664,2023.4456,894.95044,4396.55,1346.0325,839.9796,1.5032666,1153364.0,0.018100762739777565,0.018175695091485977,0.62404114
NVS-PAK1-1,684.0,114.32590180780451,0.8924347030344868,0.8746803069053708,0.6758893280632411,0.6576225459345061,46.15296739400214,20.823137703305747,2.2164271327214626,9305.374,2830.227,13787.050000000001,951.4274,684.95667,9.780435,6364876.0,0.038727980107069016,0.01681889407336712,0.7199253,12154.164,6916.2856,29043.85,8259.729,6359.1885,1.4714968,8313448.0,0.027526510879397392,0.016649601981043816,0.7699028,7249.146,6317.7153,22505.500000000004,4928.2095,4862.4736,1.4709493,4958416.0,0.032836973667144775,0.020545030012726784,0.9866613,5513.547,2385.5732,9373.650000000009,3319.9202,2676.9639,1.6607468,3771266.0,0.025923293083906174,0.020742015913128853,0.8063338,1635.3378,722.8432,3621.3,1438.133,913.30316,1.1371255,1118571.0,0.024277251213788986,0.020009363070130348,0.6350617
NVS-PAK1-1,760.0,105.39696961966997,0.70896508725127,0.9595959595959596,0.6846846846846847,0.8597401481851595,37.31112315112927,26.313430010102362,1.4179498125787717,8101.3867,1497.5707,10185.599999999999,1028.1295,944.0382,7.8797336,6157054.0,0.020191660150885582,0.011295738629996777,0.91820943,7281.5303,1730.1698,10414.099999999997,5410.54,2965.775,1.3458047,5533963.0,0.012384691275656223,0.013705686666071415,0.5481477,3752.1987,976.4144,5433.0,2844.9255,2179.5488,1.3189093,2851671.0,0.014682164415717125,0.018360385671257973,0.76611805,4546.5054,1175.9178,7063.05,2858.3677,2100.019,1.590595,3455344.0,0.02611376717686653,0.0238986536860466,0.73469174,1097.7487,236.63289,1428.05,953.5758,388.3378,1.1511918,834289.0,0.013896671123802662,0.016131242737174034,0.40724376
NVS-PAK1-1,1375.0,147.29646455628168,0.4898880144731517,0.9379263301500682,0.6803562592775854,0.7963938843166611,45.63587209720064,39.784685692033506,1.147071324138644,10694.162,3028.951,15036.5,944.10114,731.6746,11.327348,14704473.0,0.04148837924003601,0.01443227007985115,0.77499604,11624.47,2618.843,16788.1,6858.51,4007.627,1.6948973,15983646.0,0.025868196040391922,0.013411058112978935,0.5843291,6343.4966,1907.2513,10384.9,3713.0,2712.6045,1.7084558,8722308.0,0.02826077863574028,0.018684146925807,0.7305695,6235.032,2141.6282,11169.199999999999,2836.975,2033.0232,2.1977746,8573169.0,0.029998349025845528,0.020462360233068466,0.7166165,1703.5746,277.44162,2225.8999999999996,1339.2892,553.4595,1.271999,2342415.0,0.02077823504805565,0.021289676427841187,0.41324866
NVS-PAK1-1,768.0,103.1543289325507,0.5822511262010456,0.9696969696969697,0.7314285714285714,0.9069767783789309,34.774006605459206,28.271580164282007,1.2299986913852199,8269.22,1614.9115,10518.2,1167.8843,991.0209,7.080513,6350761.0,0.022004304453730583,0.012068885378539562,0.84856087,6877.237,1564.1575,9682.8,6703.5806,3090.8706,1.025905,5281718.0,0.01106619369238615,0.01440653670579195,0.46107757,3719.47,1124.6483,5980.799999999999,3719.972,2514.8816,0.99986506,2856553.0,0.013359550386667252,0.019248589873313904,0.6760485,4326.7095,859.4146,5673.999999999998,3341.8914,2455.908,1.2946888,3322913.0,0.01950572058558464,0.030251096934080124,0.73488563,1081.8529,192.76346,1398.1499999999996,1177.3356,474.02463,0.91889936,830863.0,0.011057646945118904,0.02003202959895134,0.4026249
NVS-PAK1-1,626.0,94.66904755831213,0.7437057220620638,0.9586523736600306,0.7245370370370371,0.8777446309264021,34.63169768359514,23.15153724280719,1.4958703312176236,10140.771,3583.8167,16774.5,866.88995,736.52765,11.697876,6348123.0,0.04972098395228386,0.011540364474058151,0.8496207,12025.66,3581.0935,19091.5,5485.338,3643.2412,2.192328,7528063.0,0.022918211296200752,0.00978520605713129,0.6641781,6325.9985,2528.109,11448.25,2835.538,2273.5984,2.2309694,3960075.0,0.0291074737906456,0.015055669471621513,0.80182254,6119.738,3000.8162,13511.5,2288.0315,914.7274,2.6746738,3830956.0,0.034187737852334976,0.010860402137041092,0.39978796,1795.3467,458.76825,2567.75,959.1671,478.64346,1.8717767,1123887.0,0.029060084372758865,0.018795108422636986,0.4990199
NVS-PAK1-1,630.0,96.66904755831214,0.7632736277861187,0.9459459459459459,0.7126696832579186,0.8471796871023423,35.631912565270945,23.020900691964286,1.5478070576842669,9716.442,2739.4448,13782.849999999999,908.72266,764.40894,10.692418,6121359.0,0.04089405760169029,0.0113661028444767,0.8411906,12449.287,3213.5032,19449.05,5944.966,3460.1948,2.094089,7843051.0,0.021124228835105896,0.009507174603641033,0.5820378,6740.2954,2186.7444,11577.449999999999,3053.544,2196.113,2.2073681,4246386.0,0.027043091133236885,0.01389551255851984,0.7192014,6190.0796,3077.5205,13593.199999999997,2367.7756,950.4872,2.6143017,3899750.0,0.03158653900027275,0.012035099789500237,0.4014262,1750.0016,398.97858,2542.95,1059.6439,571.7423,1.6514996,1102501.0,0.027659913524985313,0.0209919735789299,0.5395608
NVS-PAK1-1,738.0,108.91168824543142,0.8636678602099321,0.9485861182519281,0.6833333333333333,0.7818388475746038,43.51595969995491,21.9347126451333,1.9838855609357569,8133.401,1496.7059,10234.3,1159.1434,892.2006,7.0167336,6002450.0,0.022180618718266487,0.013924856670200825,0.76970685,8637.266,2431.3604,13430.3,7634.209,3384.6167,1.1313897,6374302.0,0.021320439875125885,0.016678830608725548,0.4433487,4206.6694,1495.2339,7246.949999999999,4163.743,2695.1323,1.0103096,3104522.0,0.016654344275593758,0.02287290245294571,0.64728594,4501.4795,1980.3856,8849.449999999999,3252.1692,2228.9211,1.3841468,3322092.0,0.027381382882595062,0.029041675850749016,0.6853644,1474.6735,257.21393,2009.8999999999999,1360.8191,522.0045,1.0836661,1088309.0,0.01830488070845604,0.0231980849057436,0.38359582
NVS-PAK1-1,798.0,111.63961030678928,0.8394807505867125,0.9637681159420289,0.6333333333333333,0.8045927810071424,43.644393494929474,23.71590197373454,1.8403008050575442,8049.876,1458.6659,10453.05,1095.1538,919.293,7.3504524,6423801.0,0.0232467632740736,0.011383031494915485,0.8394191,8825.519,2399.4165,13427.8,6529.0244,2807.1997,1.3517362,7042764.0,0.020999915897846222,0.014794972725212574,0.429957,4289.5225,1487.0969,7405.0,3533.9163,2249.1704,1.2138156,3423039.0,0.018364764750003815,0.020490922033786774,0.6364527,4646.535,2010.0934,9302.099999999997,2747.3076,1270.9341,1.691305,3707935.0,0.03035455010831356,0.018475959077477455,0.46261078,1368.7532,279.11792,1981.7999999999997,1196.5817,476.301,1.1438861,1092265.0,0.01624285615980625,0.020959170535206795,0.39805138
NVS-PAK1-1,694.0,102.08326112068524,0.7523311061673946,0.9519890260631001,0.7711111111111111,0.8368743626446562,37.29042580432746,24.566379686304657,1.517945512546004,8081.935,1727.262,11098.300000000001,1002.129,897.0227,8.064765,5608863.0,0.019643785431981087,0.01044824905693531,0.895117,6606.229,1561.8993,9525.7,6181.1895,3598.1445,1.0687634,4584723.0,0.010442744009196758,0.009215645492076874,0.582112,3366.788,1144.4736,5836.35,3437.019,2437.3823,0.97956634,2336551.0,0.012507460080087185,0.013823975808918476,0.7091559,3513.1023,1091.4187,5568.800000000001,2355.4822,1538.0985,1.4914578,2438093.0,0.014309640042483807,0.0172052513808012,0.6529867,1045.9337,209.51894,1440.7,1150.176,658.35486,0.9093684,725878.0,0.014980213716626167,0.022934366017580032,0.57239485
NVS-PAK1-1,747.0,105.7401153701776,0.7886059312477874,0.9626288659793815,0.6859504132231405,0.8395583899312979,39.4326871181215,24.247116830125204,1.6262835451483195,7839.7363,1454.0414,9964.199999999999,998.7201,888.2127,7.8497834,5856283.0,0.01769300550222397,0.009968344122171402,0.889351,6582.0654,1374.6456,9584.4,5913.765,2909.3115,1.1130075,4916803.0,0.011156827211380005,0.008016597479581833,0.49195588,3115.5154,789.68713,4732.599999999999,3212.8752,2087.0947,0.96969694,2327290.0,0.011000274680554867,0.013202284462749958,0.6496034,3522.4392,826.6043,5275.299999999998,2480.3965,1411.9475,1.4201113,2631262.0,0.013642632402479649,0.015322741121053696,0.56924266,1070.4631,181.35771,1408.6999999999998,1094.9304,571.55365,0.97765404,799636.0,0.01305029634386301,0.02296810783445835,0.52199996
NVS-PAK1-1,712.0,102.66904755831214,0.8045045918374035,0.9700272479564033,0.7494736842105263,0.8488105939256793,39.133230441570134,23.24304251522974,1.6836535240998907,8510.387,1732.1066,11047.8,915.17596,787.2205,9.299181,6059395.0,0.02339545637369156,0.009161163121461868,0.86018485,8366.122,2088.5796,13120.25,6090.0845,2798.2747,1.3737284,5956679.0,0.016072459518909454,0.007927452214062214,0.45948043,4224.3906,1432.1339,7111.9,3243.6077,2035.7189,1.3023741,3007766.0,0.016286015510559082,0.01365674752742052,0.6276095,4545.449,1570.3619,8721.699999999993,2586.9324,1441.5006,1.7570808,3236360.0,0.023182060569524765,0.015364911407232285,0.5572239,1262.7289,331.5229,1941.199999999999,1140.391,578.4046,1.1072772,899063.0,0.01417560875415802,0.02175333723425865,0.5071985
NVS-PAK1-1,931.0,114.32590180780451,0.7085861425542771,0.9718162839248434,0.7758333333333334,0.8950973541886333,41.06894661163342,28.979247456240895,1.417184717223874,10009.849,2561.0537,13746.5,907.0588,670.4697,11.0355015,9319169.0,0.029216909781098366,0.010773112066090107,0.739169,9966.282,1913.707,13134.5,7335.1597,3436.9607,1.3587002,9278609.0,0.01627001352608204,0.011803270317614079,0.46855977,5099.13,1272.2994,7516.5,4129.703,2436.699,1.2347449,4747290.0,0.01894032023847103,0.017734842374920845,0.5900422,5711.204,1935.1227,9960.0,3138.485,1895.2999,1.8197328,5317131.0,0.031333860009908676,0.021055130288004875,0.60389006,1501.739,280.10886,2068.5,1306.0889,615.98096,1.1497985,1398119.0,0.021789640188217163,0.023098861798644066,0.47162256
NVS-PAK1-1,625.0,94.18376618407356,0.5821416635383488,0.9615384615384616,0.7754342431761787,0.8853964486077012,31.730170084437926,25.79940078398412,1.2298801181512533,8563.112,1762.1909,10875.6,780.5039,887.38525,10.971261,5351945.0,0.01975395530462265,0.009781482629477978,1.1369389,6903.707,1357.1428,9195.199999999999,4209.1177,3379.2148,1.6401792,4314817.0,0.008782478980720043,0.006944133434444666,0.8028321,3248.2144,668.31006,4614.999999999999,2367.8833,2058.7437,1.3717798,2030134.0,0.010310353711247444,0.0111591387540102,0.8694447,3211.752,583.1665,4099.4,1590.797,1292.9735,2.0189579,2007345.0,0.009997888468205929,0.012627608142793179,0.8127835,1083.0192,187.3775,1434.5999999999995,881.00714,650.185,1.2292967,676887.0,0.015319600701332092,0.024477194994688034,0.73800194
NVS-PAK1-1,772.0,112.22539674441619,0.882711100169822,0.9662077596996246,0.6136724960254372,0.7702733378951689,45.805904768113436,21.52493079006288,2.1280395841857955,8277.531,1641.1984,10897.099999999999,1060.187,907.3718,7.8076143,6390254.0,0.022797254845499992,0.011981172487139702,0.8558602,8755.457,2008.3383,13092.5,6448.2954,2623.4797,1.357794,6759213.0,0.018412118777632713,0.008498603478074074,0.40684858,4542.0503,1084.5289,6551.949999999999,3405.7537,1893.9575,1.3336403,3506463.0,0.01675291173160076,0.014932580292224884,0.55610526,5134.86,1283.873,7725.699999999998,2646.0925,1133.159,1.9405444,3964112.0,0.026195241138339043,0.015541176311671734,0.42823863,1375.1683,239.3905,1832.7999999999997,1132.0033,515.2327,1.2148095,1061630.0,0.018488069996237755,0.02281733602285385,0.45515126
NVS-PAK1-1,820.0,108.5685424949238,0.7176304846697238,0.9692671394799054,0.7321428571428571,0.8742098615598215,38.897124028205205,27.088893488380872,1.4359067137566615,7897.105,1478.2311,10153.75,928.69305,752.1984,8.503461,6475626.0,0.01871975138783455,0.009763362817466259,0.80995375,6803.237,1583.5126,9799.449999999995,6808.769,4208.145,0.99918747,5578654.0,0.0163092203438282,0.009869635105133057,0.61804783,3205.7769,887.0037,4730.849999999998,3948.63,3601.8652,0.8118707,2628737.0,0.01350671797990799,0.014208427630364895,0.912181,3402.6719,1071.5153,4703.449999999997,2717.826,1913.9614,1.251983,2790191.0,0.019944867119193077,0.016936978325247765,0.7042252,1108.5391,162.72704,1392.4499999999996,1234.1155,712.45,0.8982458,909002.0,0.012707349844276905,0.020088564604520798,0.5772961
NVS-PAK1-1,1807.0,178.8528137423857,0.7285233280647073,0.9353002070393375,0.7122585731178558,0.7098661424862543,59.31426792349452,40.63151869534423,1.459809276838354,9601.807,3572.6604,16112.499999999996,1169.0717,836.86707,8.213189,17350464.0,0.03860187903046608,0.016944782808423042,0.71583897,10612.947,2879.0833,15620.699999999997,10697.663,4968.988,0.9920809,19177596.0,0.02355428785085678,0.016427161172032356,0.46449283,5523.6963,2255.3464,9750.699999999986,6118.0225,3896.5303,0.90285647,9981319.0,0.02280563674867153,0.020786460489034653,0.63689375,5432.734,1831.2869,8368.099999999999,4356.4595,2941.675,1.2470526,9816950.0,0.02185761369764805,0.030517403036355972,0.67524445,1441.0714,334.21042,2122.3999999999996,1590.9801,769.9534,0.9057759,2604016.0,0.017728198319673538,0.026651494204998016,0.48394912
NVS-PAK1-1,588.0,93.94112549695429,0.7033222293781034,0.9686985172981878,0.784,0.8372895518563976,32.76428003292539,23.29118257266162,1.4067246233938746,8978.267,2064.2336,11932.6,852.4808,897.9233,10.531929,5279221.0,0.026434604078531265,0.0100614745169878,1.0533062,8405.777,1457.8959,10923.599999999999,5151.011,3464.66,1.6318693,4942597.0,0.01266288012266159,0.008058075793087482,0.67261744,4291.68,1044.7017,5986.3,2860.0059,2096.461,1.5005844,2523508.0,0.014262751676142216,0.012217557989060879,0.7330268,4148.847,1172.8684,6656.2,1939.4323,1592.1444,2.1392071,2439522.0,0.015380859375,0.018336458131670952,0.8209332,1105.8113,222.3272,1480.8999999999999,994.8274,651.2344,1.111561,650217.0,0.018575476482510567,0.024626946076750755,0.65462047
NVS-PAK1-1,702.0,99.25483399593905,0.5553276882189148,0.9525101763907734,0.7548387096774194,0.8954547436629718,32.98998906339191,27.4355181936327,1.2024554750727583,8154.8403,1981.609,11321.0,1014.3298,976.141,8.039634,5724698.0,0.0286392942070961,0.012499600648880005,0.9623507,9286.075,2899.3567,14750.5,5156.143,3818.5554,1.8009732,6518825.0,0.016691729426383972,0.008429411798715591,0.74058366,4846.54,2133.9827,9345.599999999999,2941.7073,2405.458,1.6475263,3402271.0,0.02218738943338394,0.01456438284367323,0.81770813,4855.755,2443.6873,10923.049999999997,2003.0029,1566.2898,2.4242375,3408740.0,0.028871629387140274,0.015633441507816315,0.7819708,1604.6211,719.0024,3172.4499999999994,1035.021,730.14594,1.5503271,1126444.0,0.03625741973519325,0.02548070438206196,0.7054407
NVS-PAK1-1,665.0,95.25483399593905,0.5879944788591144,0.9679767103347889,0.7750582750582751,0.9209953984070617,32.416188627099636,26.22031850235111,1.236300338006686,9011.014,2196.1062,11726.0,1063.5809,962.28357,8.472335,5992324.0,0.026455245912075043,0.012540441937744617,0.9047582,8101.6514,1465.3339,10794.6,6187.1646,3420.0356,1.3094288,5387598.0,0.012164219282567501,0.008853593841195107,0.552763,4335.8765,982.7261,6250.0,3368.6262,2208.788,1.2871349,2883358.0,0.015644649043679237,0.015183262526988983,0.655694,4354.068,1179.9014,6715.0,2406.1582,1474.444,1.8095518,2895455.0,0.021824561059474945,0.016645433381199837,0.6127793,1387.5428,352.42712,2149.999999999999,1137.2863,621.3489,1.2200471,922716.0,0.0280508641153574,0.025168105959892273,0.54634345
NVS-PAK1-1,985.0,126.46803743153546,0.8090264345016569,0.9425837320574163,0.6488801054018445,0.7738994469828008,47.01792734749992,27.635833363641403,1.701339226099048,7521.21,1636.9901,10295.6,1176.812,952.4503,6.391174,7408392.0,0.02422467991709709,0.014012252911925316,0.80934787,8902.212,4616.195,19373.799999999996,7491.678,4377.4316,1.1882801,8768679.0,0.021603712812066078,0.012346685864031315,0.5843059,4744.667,3202.8906,11471.399999999992,4283.106,3831.0647,1.1077632,4673497.0,0.021557074040174484,0.016734115779399872,0.8944595,4485.22,2313.4116,9633.599999999999,2986.7556,2196.802,1.5017031,4417942.0,0.020312445238232613,0.019733814522624016,0.73551446,1374.8629,507.9594,2335.7999999999993,1265.9513,734.94525,1.0860314,1354240.0,0.019001057371497154,0.021614529192447662,0.5805478
NVS-PAK1-1,819.0,108.5269119345812,0.5418264972431766,0.984375,0.8306288032454361,0.8738137504968366,35.86403098317656,30.143372346925798,1.1897816399044745,8327.683,1304.1078,10094.4,1350.9324,924.1263,6.1643963,6820372.0,0.024914568290114403,0.018897179514169693,0.6840655,9412.096,1705.4839,13003.0,10661.422,4402.833,0.88281804,7708506.0,0.017013564705848694,0.017453785985708237,0.41296867,4958.69,1222.9298,7365.899999999994,5924.298,3830.4502,0.8370089,4061167.0,0.01723850890994072,0.02176966331899166,0.6465661,4518.613,430.46005,5208.799999999999,4198.65,2856.4219,1.0762061,3700744.0,0.014680358581244946,0.02970402128994465,0.68031913,1331.5433,158.32172,1621.4999999999995,1570.2863,679.6288,0.84796214,1090534.0,0.008839822374284267,0.027533618733286858,0.43280566
